project,sha,issue
wicket,40f4ad3102f4b87accbda36b5d2151ef5aab6080,Bug
wicket,e9c975f8047fa3e504c216a72b0645bf1d8c3001,Bug
wicket,8d774aead8626981c56fa957a0169f115ba9eb36,Bug
wicket,cd4f33c5989cc748a94ece343ef8080464bc14db,Improvement
wicket,73016a401808d6bacb84c678fffd30716900e857,Bug
wicket,c3414892547ed7878d7a82fddbff54af019af387,Bug
wicket,611a2de2ab5f0cb01c5c11249d7738162aaacc75,Improvement
wicket,5a316d37b1042a923f240fafc0fc7f21711fd9ee,Bug
wicket,34d8ba41bd671bc46cdd834d58e2623f4fc0d0f2,Bug
wicket,736f9122436fd00844416709840eb1190454f4b1,Bug
wicket,5ad32df9d5c3835f7d0216a831a40dad3b094c07,Bug
wicket,8ce14bcce65d6886b31157cc09fd87a528d90f47,Bug
wicket,3207346f424e76ead409676ff644127d31892574,Bug
wicket,4ed7cf86a22f420505d292c78f1008ffaaa279d6,Sub-task
wicket,3cc3fe95cbb3ebd72ff37817dd1860d828181b5e,Bug
wicket,1a3ae3513577a21e9d418ed871901b94fcbaa15f,Bug
wicket,2ac08468c445132669ac22576d36eb1791369d8a,Improvement
wicket,ca9b7a61c6218e3af55b3e5ca9c51d79ffccfb4d,Improvement
wicket,abbcc0847c047c0c73f11f8079c1fe045a34a83e,Bug
wicket,c42a24b8538a7cc00d50d870c63003c7a75ec4f3,Improvement
wicket,7523d0e92f1a6c3c36f745ab879c74362731ee0b,Bug
wicket,ff1eba9c501e8552cbed81e731348f5d432cb939,Bug
wicket,4aec41c2d13570d6d2b575ebc10711c8b155c27f,Improvement
wicket,0de9a2a6181d91436937175f43cf46809a5bbdb3,Bug
wicket,8967eb2b43465b20b6dcb70f93743804a12a542d,Bug
wicket,5df1a0bafbbdd711abaa691c4fec0ccf12601b50,Task
wicket,6fdbe7371169d120d03773878023f153d61ae351,New Feature
wicket,34c21699df27d70ea92dbac8e4f317b32f0a4b2c,Bug
wicket,6bdcf4071f77ab6ae1b52a245939b2cd98833a25,New Feature
wicket,ca2a597ced20b007e3176f55b50fb64afe6afbbc,Improvement
wicket,cc91457bcb071292321443d4fb0cdb778419095e,Bug
wicket,84d76255ce19369f2379763403c4b89ec66b0d3b,Bug
wicket,0ce2b6a0cfbc8ffd891e03ad8fc585aee8e35495,Bug
wicket,54f378d425785ce33af0b85a5b2d7804565ea0db,Improvement
wicket,a686fd4e5388e6a9a19f4adcd145ca71a5a563a3,Improvement
wicket,0d87d94a6084cb7c877921c786ef5270db8a8786,Improvement
wicket,0c1db950c1df20e88138fdf0752945887dcf6738,Bug
wicket,fcbac749d92aa328acba6b340b1a568874137605,Bug
wicket,133426c4be4572a01c9c2402ed01d211affe0e0d,Bug
wicket,3f616b75b699ce7e4d454d993ed5a2086d7756bb,Improvement
wicket,6804ec1c930bcfc977a750b28fd90f7462690755,Improvement
wicket,f9901d26879f039bfe6ed67c06f7bd773e11a968,Wish
wicket,e9273ff97eec59cd6f957ff759639141b988954a,Bug
wicket,931f5e058b4ca02ceea46f921603aa8e32ea437a,Improvement
wicket,ad4cca9a01d1b3c03dd221991301bd74f0f65ca4,Bug
wicket,47de1dbc4fc43bb354b5eef2e965c2242c246fd7,Bug
wicket,a478e78cb77abfe33dd58d1abbfda293972d0825,Bug
wicket,b4274415a2a8efeef59c2b52e5eff867a771e05b,Bug
wicket,9ffee00273b1a03767522ccf7a5c6c2dadd4fa14,Bug
wicket,0608d48d5c3d400a3eb945d0d65ccc80b3290108,Sub-task
wicket,25cea0f1c793285d763b203de46e245ce4cee28e,Bug
wicket,f118017a663fccc96284ce77ef98a209b432212e,Bug
wicket,86088b5763533e38c8074b27ad7da33db86b11f5,Bug
wicket,fa10aef39e23c0258738079e1d1ff90885175dc1,Improvement
wicket,1203ba2da42519b71e162395198862596d8096d5,Improvement
wicket,dc7060147a43576adf26a7f7011301651dba1f13,New Feature
wicket,5c592d85dd87dd02aeb88108f4e3c97689c85101,Bug
wicket,7054ccc08e29553da06b0d73dba5ff18e754a39b,Improvement
wicket,fdeef289741651cdca700d2fce34fc9d00bcfa66,Bug
wicket,38ea4c2b72475fc81642777c1c3d0738edcfa9cc,Bug
wicket,802995c6f1be706d9c4f1f618e8d365a2fc9e971,Improvement
wicket,6e0b40bcd90769933844073302c3194ff3004931,Bug
wicket,ea91422a7bf343af9deab368e914d50c7d1bc86a,Improvement
wicket,6ac805bd959e2fad60da16c3b053faa37e430005,Sub-task
wicket,6f24e12702c14ca32c2869c738395b257fe844ca,Improvement
wicket,097b41c65b27b3268abb5001a2e15ae1868ea4f2,Wish
wicket,454d2e50d709606c42859194f8accb392970a50d,Improvement
wicket,6bb7dda767d07031f388e58d88f7da8248709720,Improvement
wicket,baf072b852ad5892f69f557bfc0b1aeb62d2f7b0,Bug
wicket,41a7915606e0332711ee3b7fc85cb55aad246fae,Task
wicket,ec85f0ea14ebd69376b7e96f332a1930e69b3e96,Bug
wicket,01a62b1d7a88c3da34084f3217ee347131ac61c2,Bug
wicket,570be1eed0f5a187b99544e2967cec799a289553,Improvement
wicket,0102b9db3f093b415d1a646c5d7590bd3b10d00e,Bug
wicket,9cb617aedcc536f5ee864ccd336b67086ef9133c,Bug
wicket,8206db297d1827eef482d9563b2c4f5d4facd432,Bug
wicket,a64eef6795b264b4f1bfddbf541eceded0f941a1,Bug
wicket,63faab145267915d04dfd63e0d8617d1fcaf2499,Bug
wicket,c08c10d120f77edc896fde610520e6294bab0ef7,Bug
wicket,08f03de0d778a35fd1fe51894f19d67646e26f8b,Improvement
wicket,dceb444c463e2d7b1d82f2de0174138d3044c3a6,Bug
wicket,07f4872d848d06d29ff82554bd0dfdae59c7a7f7,Bug
wicket,debca73bc2bb83c88d975a5e70c644a9f421a5e6,Bug
wicket,280fec343a7679eb73df40eb1af62f48dec9fcef,Bug
wicket,54c86ebbd70dbd55639f91cf6a5800765b12d18c,Bug
wicket,eba961e585fd0fef9002a04588a96b68dc9035b5,Improvement
wicket,4258d3a9f9b548f354329083cfa0118137ab655c,Improvement
wicket,d1b626391e1c2df7b22167aacd2859e0911cc404,Bug
wicket,cd09ff5fc5b11977a6c967c23eeca631bcb61a10,Bug
wicket,638230da8fe88ff10e616dd61ef3af9e33a4381b,New Feature
wicket,93ff3f45b64f9c7a7126a3c03724cbb5d11c95dc,Bug
wicket,41600916f4fe9f8db29ecdbce0352aed1a3648be,Bug
wicket,bb99a7dfecb8a68de435382c74b1de1c6bcb4669,Bug
wicket,00897c8acc681fd4083a0f23d336d37d8f1eced3,Improvement
wicket,376c804c12aa9bceabee2ad7568b72d2a0f4ae4e,Improvement
wicket,5729ed90191e2d7304671d97d9f3cce193074585,Bug
wicket,dd001de3106579673028bf9223b812d2039510fd,Bug
wicket,8166575839072ef7257c8d07c1c97b01c5890ed3,Improvement
wicket,1f1285363bc9d96fecab808ca86dfc8dbd2c5889,Bug
wicket,406c760fd93286b9eaca743abdeda683655b2b1a,Bug
wicket,afc7d5d6b7848d3eac1462ca132ad6df324abed2,Bug
wicket,e2999b14d6e8e35a6cba92baa1a40ead5e7bdaa0,Bug
wicket,bebe788cd2c2f19c6623f7b0537c26317d08715f,Task
wicket,bf092fc862eb235ca75a3b3c473635a560a6d8c2,Bug
wicket,0484898603fb5cb726aa11caa6c7346a67faa5ed,Improvement
wicket,d6033493518adcddc3e28171b8ebd9d329d127c7,Bug
wicket,8f7805f84f2bcfad06f5f149e7e1710a7bf7166a,Bug
wicket,a5a2aac82666718d7374ab186d028b5e0df1565e,Bug
wicket,4a875f46684befebe952cfbd4cb72afb4e72da00,Bug
wicket,63cefb5febbdfaad7b13890d2a840040ed702cde,Bug
wicket,7dca2f7ce4309cd5bb367ff5dbeacddd1cb06698,Bug
wicket,0e1155909b5ce4eba96f0c55ecdb1312d1e2447a,New Feature
wicket,246f931c72028e28a1b58676fdacdfe82e4599ea,Bug
wicket,a0fe136eda6729db8b853873e905b50e45457462,Bug
wicket,f2bc2ba0985352c44a416f9174f01e88e87f53e5,Improvement
wicket,cd5e05646646d0ab9d4c4544956859873f883cac,Improvement
wicket,4619753093edd23188395be221ff8ac0d239da70,Bug
wicket,09f0896a60d041214a5c3c1eb5ed0bccbe8f1f7d,Improvement
wicket,105a4f2f9de6e643c5196bd15ef194f9290d34a1,Bug
wicket,8946cc771f0afee2c9ecbc8a46c444ca6813f1c8,Improvement
wicket,4fb6fa4357823b3ee080501ed942920947e2a363,Improvement
wicket,d850e208ef1e9c3c1abf97b1e37f3a005d7512c4,Wish
wicket,c79fc0d2a95a18be43946bfaa40e38b22a409bb7,Sub-task
wicket,90d137a033918a4137e48e63e8f71dc3d19ea11d,Improvement
wicket,37116aff50ba0d4382c4b3371eb537bad29fa48d,New Feature
wicket,69770c0b37a73f0dcb562b4c42417ca3a0cbe346,New Feature
wicket,9ea05b32938ba04bb0025b045d2d70d4fa4ab134,Improvement
wicket,41282120bed22b9d6f49c7585f51918e70e2a40e,Bug
wicket,d02b44902c94673d57f275e442c41a932e9ed9e7,Improvement
wicket,ec401272db2f905ebef46a58f97603d695ba954c,Improvement
wicket,dba376f82fb441e8f3b21b8d480d1ee297f50770,Bug
wicket,03bdd435b2fbfbe6fd82465ce3f8d15adc05bcb6,Improvement
wicket,fcaf8815ade27c1ff242b9163542029a9b451e0e,Improvement
wicket,fdb9eac7a1f53b0ad0383a2298cc7e3d88a42d64,Bug
wicket,6dcb99f91656db5b904d1be6b7637b840cff227e,Improvement
wicket,0c918bbc6be78632f4b1e18681b57f56420126df,Improvement
wicket,d1e03e61f98a1d571e3ec86ef4fa14502b3c8a3c,Bug
wicket,30f3983d1ce5fe16cb4b4f86300d0fc01c400c67,Bug
wicket,5284ce865551d3db44fb4de6a3a8216c19362989,Bug
wicket,23bab6d4a538b03ab92d84a2f1982c510468a199,Bug
wicket,0c0b44f07d5fd4410724a27ce690fb9fb6b07665,Bug
wicket,fa01402233fb56abc0709bcdc6f6a6c008a1abc7,Bug
wicket,2cd26d816434188b2fcb6099c61916364dee160b,Improvement
wicket,089303f4144f8e20a7e1dc973ed7faf2cb8830d3,Bug
wicket,3e3fbf8fff62ca88866ce9a1657f7ae44f918052,Improvement
wicket,d56f7a699d3dff35ce7a6003f71b7046534b47f6,Bug
wicket,17860dfb1b4ad7ee57b550aa0b0ab2bc5b3a2805,Improvement
wicket,78161fed20d329027be0938b4e67a923cde7e2b5,Bug
wicket,bcea89fc8a196d2e1ebdcecf9c81298a06b4f5cb,Bug
wicket,b87ce0834a20041861d4f950f4965636c360826f,Bug
wicket,c24028d24cc12cfc4685f58e39b5d37a1490d1db,Bug
wicket,b78aedb09bce8e10d0970aa1746cc1d9da1e5878,Bug
wicket,955c03a07eecd39e7a9e333c0b4631c1f25b8dbc,Bug
wicket,6d8796d39d0658f74afcaa5eae8450e9210d5187,Bug
wicket,51dac44aa8e5b86d6ad7a82cd02cc251cd4fd6b7,Improvement
wicket,f3e59624db3fe64bf3391768e7cca11149cd16da,Wish
wicket,67654e35a4d25d9df91bc8cb78ef23192a126364,Improvement
wicket,309894668598b85b39926681b0510b2fa5aaa47a,Bug
wicket,156dea5b3479805eec964b905847ce8e177cd560,New Feature
wicket,8b4d9de39eedeef10ff1ff0a383606b6b94785bb,Bug
wicket,083796420ed1f2f268ce854103335fc46068554e,Improvement
wicket,5bff8682177fe87d9152e37f46b18d41dc005eb7,Task
wicket,52c8b17810f7b7d8e2f01ef4d2568a29d19213c3,Improvement
wicket,8e6b4fc725290ecd50b06565c1c6227b45f33ba6,Bug
wicket,918b13c1cde52f95e00f56eb57659a3c12b41976,Bug
wicket,6f2a4256e8ba279f28349cea5ae86cf5f066a920,Bug
wicket,0cbaaddd97c683039077883c651e616a69354b3b,Bug
wicket,2e068210c1313c0016854b59a62958f5fa5e8891,Bug
wicket,4612e219a491e8313adbeb6362240f13c4a6307b,Sub-task
wicket,06d225ee6de08ce60576bb9dd1a751dfcc0acb8f,Sub-task
wicket,ed1971f07644edd4ebe3ec6da2a7e7bfc371cf89,Bug
wicket,c54318a5c4e8c04e7f3484f8d92d571c53b17d6d,Improvement
wicket,cd281092d56367dcec8f03651bb4951fa84c3ce8,Bug
wicket,abffeb0409b3337c47a3aa296fab12f528430beb,Improvement
wicket,8daef11930bb9fd8e5ade92752b903e7d8ec1659,Improvement
wicket,ec94dab7def8a45865ec0b9e667ae817e603c2c6,Bug
wicket,ff6a79e5183317af3acf281025b009c5145c3007,Improvement
wicket,bb01f9d81bca86ae2647f26e69ffef9f9acf30df,Improvement
wicket,618bde2bdac68d7cf3121771eb3aa16384c2644f,Improvement
wicket,119bd7fab48c02091e76f470ff9124d23a74b175,Wish
wicket,42bffb564eda0eb118c1e92ed2beb07c6e131ae7,Improvement
wicket,517d443b1b06916fdf7a49deb926f72170be6d46,Improvement
wicket,8e233fb5fa261f59f52c79ceb2a5f61d61d55048,Improvement
wicket,31d61e0e6da7e5092969fe29cf4926c80f878c80,Improvement
wicket,be8a4eaaf1537059b78d8d0994a6361cb8fbaa76,Bug
wicket,9860b72038ad8a1f03d1274cecea49679a810849,Improvement
wicket,cfd9c35b6efdf2bf1a18c22412721be8201e0523,Improvement
wicket,04bb9046fe21e91f2968998c1d0efd5a94602655,Wish
wicket,be70e608ad71f2fccacfd2a97866a6533e695077,Bug
wicket,94e381a8a9c65ff9d41ff1183e0cd8f155a8d98a,Bug
wicket,44e16cd2624a14d84e69a07be5fc329a1eae5e39,Improvement
wicket,7130d7a0d00bec58faeccf1d43a488e140cadec4,Task
wicket,7d0e84572a95ed0f4b4bb305de1b4979a44e095f,Improvement
wicket,26ade5c683f65a7dd14a2fb05edd992977bf2483,Bug
wicket,bd9bcd34d7356757fcd24a1f1a9f0520f1ea7b3f,Bug
wicket,cf8a378b64906c8f722c77e945cacb04de2e12e6,New Feature
wicket,123622f542ab078e3ac426b87016b8dfa6350a55,Improvement
wicket,d4a6ae4571723bf20f7689b94001af66840c3c48,Bug
wicket,813c022d75df4a6f551e76fb526376fc3809bc6f,Improvement
wicket,59e79a7f479c51b6e2567dd32c57b23a60d90a1b,Bug
wicket,c24a561d5220a96f5bbac6af4393ed2478613331,Improvement
wicket,d8154899bf1f2194664bc6a487546c6715409c67,Bug
wicket,5563a3bdfb7b45f116d6f93bef56e8081277bfb9,Bug
wicket,fb8ae847164595b8615b78bdbbee3a35fc86ebce,New Feature
wicket,bd65feb4b2e01c1e276258a17f647302678361ff,Improvement
wicket,c2b4fe0d5eb247b96d8b729aeaa6c66624a81138,Wish
wicket,a7f8efd0c711f7bace770983229df5145ee80d1d,Task
wicket,e0b105e5bcee89917d04c3a2164440d0ed2fc738,Improvement
wicket,4cb6d5c3e4aba18b9cbe288dc1c9c889cc6659d3,Bug
wicket,b8c8a024fcdb535cacb52fe78eddf44b485561a9,Bug
wicket,d7927ad13222f28ad7588ab035502b0452cc06f9,Bug
wicket,a0b2dd194c096bb17e5703e03f7d83b7e872e65a,New Feature
wicket,ff181fe4039d720036518e8ca10b7c17070d7ebc,Bug
wicket,136dc77eafbc9d0c3fbdafb46c99317773f5d0f0,Improvement
wicket,b3aeed13feb0f1722958d1b12119848c2d17b268,Improvement
wicket,7ad823c99c959657449f0625c3814b2b57050f89,Bug
wicket,98b914e45379928a14116227f57e0a5f69df2d98,Improvement
wicket,7e528138fca2790822e03320d4fa079695a607c0,Task
wicket,ff941f9af33e2e132bd907d50717c6d962df1028,Bug
wicket,d5ae836615505186f177fb3d63799880cc04e388,Bug
wicket,dc0f04949381f44fc38933302bf80956e078ba0b,Bug
wicket,38a500a458bf2c42b896fa2ff6dc0ae5824ba73c,Bug
wicket,a54b78645c92391441cdb8fdc7970d5f1dcd50cc,Bug
wicket,6759a5b45a9798e7d43d6292ce9a3534f111c05b,Bug
wicket,30345bf3d004fe0d7213c59f61302b3d1c35d621,Improvement
wicket,eeaf7160ed7c7c36f1aa1d769439fe3093059a16,Sub-task
wicket,cf77226713c06b7bd7e7028a9d78f4de27e9474b,Improvement
wicket,65aa3d7c99095af56749c9abbeedad1e56d5c635,Bug
wicket,b87680a3dc74fa115b35d24a9c6077e44fb14b66,Improvement
wicket,e3fa48d0793cd702937bc7ddf5cfc1267fc9de59,Bug
wicket,91f5fa03cdff1d2b232a26841a9a147e749eee2f,Bug
wicket,d09039f7edb523d8e83e2732e702ca11d6b01e4c,Bug
wicket,50724c0fe3755a12401afac4916a90707a37cdc7,Bug
wicket,28cb573fde17b6b2b3e81320c3fa014900edbcbc,Improvement
wicket,04d540919604db3bd34110f68f9763d1e4730cb0,Improvement
wicket,da4905305dc1d1bcd861d2393502fe10e88390f3,Improvement
wicket,d8ea0dec9205877202c59428e6625e08daef2c40,Improvement
wicket,f432f5f35bee7c551355a515a31b878106abe28f,Improvement
wicket,077e1c3d54d044ccfe7b56cc4decf4baf2cc6717,Bug
wicket,40c2e06856cfbfc397b3921a8bc517f4e6fd811f,Improvement
wicket,9b3f9ca1df064fe9c6fde64ccc37fecc504b09a6,Improvement
wicket,a3d3ad172b994291747b15609302c42dff36f8d2,Improvement
wicket,d2f583868de4fa797f71553cf20ee1b713106d4d,Bug
wicket,6f4610c6eb73926ca5f6151941826bcb0eacc709,Sub-task
wicket,5a3e0b7d45c489d58ac8a630341e65f3e567ea24,Bug
wicket,47305bfda7b5ed651c804b69f669fd82ca91427b,New Feature
wicket,f508804e7f553e84cdd77e5dc35439b2428d3eab,Bug
wicket,17139fe5669aeb7e3be5bb315eaf59bbb49035e2,Improvement
wicket,a4d422b041aed984cfc30110d667837a4002e0f3,Bug
wicket,c849f9862b4ddcceb1707b5a618d8ccd75492faf,Bug
wicket,c119d1a4aefd0f8378f5e7bd8acae18d49e94e08,Task
wicket,47ad22755e87076d6c4a34199154f1b1c2c3af44,Bug
wicket,8fd628188b9fb92a8076508bb517ab0f95ba7fd0,Bug
wicket,70368f1238dcd0ddf897ce9ccaa989b7ffd46631,Bug
wicket,a6988b0681932917753016ffd9d83412889ec2b3,Bug
wicket,7533962b60c3deb1bcfe157cf430a35f0a6dd0c9,Improvement
wicket,15734a0dab05e498acab8355d016bf21a3a49a86,Improvement
wicket,f26d0e52d1e86d98acd3616dfd41386b20e6632e,Improvement
wicket,0750266e21fd4bc3e0c05c4184585bb48be9bd03,Bug
wicket,ff133e33e22948e8ee181637b725ee7023a1253b,Bug
wicket,9ad9444f1f80d13cb86c394d0f9a7bcf9e4d590d,Bug
wicket,c3a29d2462a299c78ec413a5625b58a5537fbe2c,Bug
wicket,04908f52f8213b264cb0963cbb3972912d4081c3,Task
wicket,cd1bf39b03fa2ee8843db81c328b11106fd83558,Bug
wicket,7fa79639ff6c2f0f1faf6fa09154b5c3ac00f210,New Feature
wicket,bf01322a42814c97f71294ad12690837b84ee70e,Bug
wicket,74e7767635b5f1f20c61c07be34c4141e1da2571,Bug
wicket,44353ac4c2bffbe696f82313d280786a4625abaf,Bug
wicket,b0fc628f132158aa46751506d9f281199abf8143,Improvement
wicket,94f9d9deb9a66144510c8b0b58d6e29e74c46b99,Task
wicket,d05f5171d6ada7300c0d9d3be5205b032bb04c38,Improvement
wicket,0a558dacf6dd59673fb65345b8afde062b6b8413,Bug
wicket,c5078e08d30e4c33336d7d3cc08844bce1bc81e8,Bug
wicket,747bccb5181acfcc48ac00b87b3e1a3cb6585138,Bug
wicket,a01503662c46860b3ddac3b57826522d0e444be1,Bug
wicket,8518299ad97b395cda604f888d89bd58ce679c52,Bug
wicket,068d7d59693689391b2f5a89ebe9cfb021fd9231,Improvement
wicket,afc7034ded8b82b54121c957739b6d1d08cc4b04,Bug
wicket,2a77821ae08cb5880060e885ffaf1934891d79a0,Bug
wicket,0374c040577410ab76cfd37a1ff0f79f74bca368,Bug
wicket,0eaade99fd7b8c2f77328da205dcd0c2ca329b1c,New Feature
wicket,abd6343b2e419eeb1b6acf2460184df07e26ba9f,Improvement
wicket,2a05153f4aa53e295288865a21cb44af27ba6a2a,Bug
wicket,98ce43b49ab13772d777a6f7698ac37c8bd59e0a,Bug
wicket,0fa66a27ddcc235eca628f336aadc57609f3ceee,Bug
wicket,0bf81f0e54a55910314dfba113b809593cb73681,Improvement
wicket,bfaca62009092f2af252b7b7350e86b502a72284,Bug
wicket,7385f0a37eddf466076ef90ab670f12be5763cef,Bug
wicket,06c913ec6b8a34b1ccdf37f8e54004277245ab15,Improvement
wicket,333652ba0c335b0d3142cba5bafc96be6248f8b3,New Feature
wicket,f277098603d07019bb5978c0b3f20919e5e7f95a,Bug
wicket,badf668195cce894ce7658557b231823da9083a8,Bug
wicket,2350b7a620e66be884c3e78608ef02efec9d275b,Bug
wicket,912a27b902ddddac00730891674fe30845c9d7dd,New Feature
wicket,cba81e3769920e99db839f1a4fff8d5ee592da67,Bug
wicket,3ccc7dfa48cfa80bf9d8c3cd75b12bb012c71d56,Improvement
wicket,5b954da73053cb54c48925dc006587751ca08fc9,Bug
wicket,1a06c932f2943a2d7d863ad956af2a745b9fadd4,Bug
wicket,666561b4ed28f01a4953400328f2c4e95dc76ebb,Improvement
wicket,bf662852eb35f623e4c90b2b2d11334a956b1159,Improvement
wicket,14d018dabd6a9e3fcb9492d927ae721f46c99382,Bug
wicket,5fa70b1e8603996fe0d1129b06b6f2abb12f1d6f,Improvement
wicket,f8a6e0febb58c0b13fb83d7ca36b508ad5d1c42f,Sub-task
wicket,f8ba4179d203db9b508fafb6c958a78763a3d35c,New Feature
wicket,66925ddf91ea931adf874439e24f3c68ddf81919,Improvement
wicket,b60ec64d0b50a611a9549809c9ab216f0ffa3ae3,Task
wicket,9ea38ad793835d3d7f5db1d276e93b16ebd4db7b,Bug
wicket,f98cc63e108e23bf281e1350846b0f8da7d7f8bb,Bug
wicket,aa310e41a420daa87e1bc47f9bb24a3ade58d961,Bug
wicket,eb4659e9d163adf5683d93abb1c848a763b17b5e,Test
wicket,698c3c881f459c04fdb3dae1ed5ade1553b92750,Bug
wicket,83015052d0fdff22c7c023ea74df0fef4a1a8ddd,Improvement
wicket,91f2f8a24d8342fc484ca7d2869a401079707855,New Feature
wicket,f39d8fafc29baa999563530c16fbfda393bce61d,Bug
wicket,8e1c518f4473bc8e8809489e4480902c5fc80405,Improvement
wicket,d7049eb42a7256e01262eaa473c33b8f9c472824,Bug
wicket,f5f802c56388eef5a7336ce00961e0f895f418db,Bug
wicket,f1893e7dc451a65a7c3a15c4607b5e6ea3f016a3,Bug
wicket,997faa6508792207e9052e6453ff71c5fba63f1b,New Feature
wicket,02ea3ee2c4af504b1ab1d7b17bec1a8c85811886,Bug
wicket,ffc0cae9b98a189cd7ae4e79c0e95d213f849577,Bug
wicket,b15163edefa88d83e4cb54fe6b233e4c65bb255e,Sub-task
wicket,eb370269ee8aeba630b27bbfa7f46fcd2a596e50,Bug
wicket,22cda0365cbbd6c17fbb713b727834ba83f0b15f,Bug
wicket,78e09d03d1fd78cceec2ffa70d9f9edead9ac61b,Bug
wicket,dd54298ce5e385cbfa3165975bdae2c68600e732,Improvement
wicket,1c7d7936a9a3343096b59b50c7bb996893ab9a19,New Feature
wicket,4ad3bde8e7602d0bbbcaa1280b497d211eaff510,Bug
wicket,b92591f6496c15bf5615765539017ad702c67a43,Bug
wicket,1dad22939b8e87c2392186332d3fb92b3b6192d2,Bug
wicket,5ae1222e23621b7e69af4fbe7ca435d9c8f44290,New Feature
wicket,ba0494a9c9547f77bb92ea802469e41d9d80ab3b,Bug
wicket,c009ac0acb9a6ff45df810095fb00e7935574ebb,Improvement
wicket,94d9215ad928bb5542e3969e81a25562405b1c3d,Bug
wicket,5ab44248b68b75b4c08e1e88bc3886a585803f18,Improvement
wicket,f795368760a49bbebb06533c5847536910395ffc,Bug
wicket,3de9d5dcd22086b054593dc510cfc93b0224e06d,Bug
wicket,9038c385182fa4c981ea20f916a4c3c5c30e207c,Bug
wicket,bdd15b38c0e5a99db7b1a891314dfc3019da436f,Bug
wicket,5d3c6c37177103175c66aa3533e072f35a1d4cbb,Bug
wicket,5e0752602cb96ef3786e4e15acabbe12e4e0df28,Improvement
wicket,dab8cbfff95d1db2744f91de05efec65960ad092,Bug
wicket,8b7a6f76f3b18061013b9aeb857f7ed0ddba4a17,Bug
wicket,38ed1eb7be125822078ef7443089dce2ba2a0cf3,Bug
wicket,79cb4a5a1fa0df4f192dd05804444470d93b27a8,Improvement
wicket,9de7bb3c862bc1fdc266de00f025de2a457ac88f,Bug
wicket,1a33612cab7ab73224ea694014d1e7700acd93ac,Improvement
wicket,014ca6fe48567e5a4aab0372860a9e1d1b1380cb,New Feature
wicket,193bc5f71ecb9d7acde1d211c57650d84bcab45b,Improvement
wicket,5083c53429819ac3fede16c201c9fb1787fe7f72,Improvement
wicket,36d7871dabcc78b0e748604e0b39b19ed1473f1f,Improvement
wicket,4025afa64ac4c14afd4ea51411afc8d3836c1910,Improvement
wicket,0e21b37834645f4f6c2f1bd8e904727e2f57c181,Bug
wicket,607795d970712052d02af2867b474eeb2404ac4e,Improvement
wicket,2bc45732d73f6642967464864cdd651b679aebbc,Improvement
wicket,95873084637d96908a5df08343b37846d3e38174,Bug
wicket,eed0f4b47164a74726b30bddef5d5f25e89f60ab,Bug
wicket,3a36b0a234a559f952ac0893a9de5326c86059de,Improvement
wicket,38800da61342b7bf603f6db041a64ebfb4cc23a6,Bug
wicket,aa25980f6864f6ea1cdff1c57db33f457c17cc39,Improvement
wicket,9503163c9780f7d6cb0e3413b5b56d75e850cf22,Improvement
wicket,2abc18f1a4c42d6ca8fcaa3462ad69acfe635b9c,Bug
wicket,f3edce1a75ac4bcc3978e3056354a1a30c0ffd1b,New Feature
wicket,8dca01566311b695f1ec0c3baaeb33ae363e0ade,Bug
wicket,9970e5d703d89060bef3f4ebea4a0103dde197d8,Bug
wicket,4f08e6f22f2ec25b029688601353b60882e4352e,Bug
wicket,02bfff41190aab060e1be0068aa484c506059309,Bug
wicket,b224bad8193681d6c6b1ef4ab8afa836feb4b4a5,Bug
wicket,aa469c2cbd796cfb0e52ccfb141ccdfdddd0ea79,Bug
wicket,3355b5af68a238855a602f5161980d65024a1e92,Bug
wicket,332fb9eacea8f75208b612ea2a59c3863b91f86f,Bug
wicket,1856f44a7e8c7a4b1f2e17d8f12675912fe7ecf0,New Feature
wicket,9f84fdaf6248aca07cbcaa42137c9c13ff6a02c8,Bug
wicket,4daf37681ee4741d04169b35a54d7bb60732ed7c,Bug
wicket,f678445487a3ee63a85dd3b98b69da04a51675f0,New Feature
wicket,907f891af1a158ef015e7fcd70e0c997b227d22a,Bug
wicket,032693d6877ba6590a0a76817567b9941de85854,New Feature
wicket,0523f8a808703220dd0e00be838de39c88864194,Improvement
wicket,1b36bf9ae47c29e42cc31d19343718f648bc4a80,Bug
wicket,c03197f1d8fbd30894b27d00fcce741e13b30cae,Bug
wicket,d84a729b3446b9ed11d57052b996b6f206d86b9a,Bug
wicket,d9a9656196d08339614e9b0b43205bddc3b08729,Improvement
wicket,2457d63a70ee48c2f337d16ff214b742fa09576e,Bug
wicket,4040885d91e93fe388de78993ca71f062495d228,Bug
wicket,2ad9fea3867f1b6da3980db131fd2429c9e1652a,Bug
wicket,9d726ae2f33d3988aa3bb26521717234e0d41deb,Improvement
wicket,ad5d417482adc2092b9f030a7ea05dae6930b200,Bug
wicket,0b78d759220c1b09abb0d47b5007757bbfeb4e0c,Bug
wicket,306e00d18a85782eeeaa3a05c044076ce4183fc6,Bug
wicket,2b6da516f8a15abc1221172826534df9a6d04c33,Bug
wicket,6f069a025b69eeb81dac12ecfd65a4d23ea60f7e,Bug
wicket,b1f4a4d2a2008ad44d04a27621bd27cae3f4bf84,Bug
wicket,450d89da0b8a322ea99c943e726d654728264b66,Improvement
wicket,a2c9b32b3c78576693737429248762ea600108cc,Improvement
